"","fndRow","",""
"SL18-CC-3-FG1xSL18-JS-5-MG2",595,140,217
"SL18-CC-3-FG2xSL18-OD-6-MG1",596,143,227
"SL18-LD-13-FG2xSA18-CB-7-MG1",597,101,171
"SL18-OI-6-FG2xSL18-LD-2-MG2",598,145,220
"SL18-CC-12-FG3xSL18-OI-15-MG3",599,136,305
"SL18-CC-11-FG3xSL18-NC-2-MG3",600,270,306
"SL18-CC-12-FG2xSL18-OI-15-MG2",601,146,201
"SL18-SF-17-FG2xSA18-CB-1-MG13",602,137,228
"SL18-SF-17-FG2xSL18-OI-4-MG3",603,137,229
"SL18-NC-10-FG3xSL18-NL-5-MG2",604,147,230
"SL18-CC-8-FG2xSL18-LD-9-MG1",605,277,184
"SL18-NL-3-FG3xSL18-NC-9-MG2",606,125,231
"SL18-OI-6-FG3xSL18-CC-11-MG5",607,278,307
"SL18-CC-8-FG1xSL18-OI-7-MG1",608,148,187
"SL18-JS-5-FG1xSL18-OI-14-MG1",609,138,210
"SL18-NC-10-FG1xSL18-OI-11-MG4",610,141,232
"SL18-SF-17-FG2xSA18-CB-7-MG2",611,137,169
"SL18-CC-9-FG3xSL18-JS-9-MG3",612,279,308
"SL18-CC-5-FG2xSL18-NC-10-MG2",613,129,309
"SL18-OI-11-FG3xSL18-NC-2-MG1",614,126,233
"SL18-NC-9-FG2xSL18-JS-11-MG3",615,280,234
"SL18-LD-9-FG4xSL18-OI-6-MG2",616,281,200
"SL18-CC-3-FG2xSL18-OI-11-MG3",617,143,310
"SL18-OI-9-FG4xSA18-CB-1-MG12",618,282,216
"SL18-CC-3-FG2xSA18-CB-4-MG2",619,143,226
"SL18-NC-5-FG2xSL18-JS-11-MG3",620,149,234
"SL18-CC-8-FG1xSL18-OI-18-MG3",621,148,311
"SL18-CC-6-FG3xSL18-JS-9-MG2",622,150,235
"SL18-NL-7-FG4xSA18-CB-1-MG12",623,151,216
"SL18-CC-1-FG1xSL18-NC-15-MG3",624,144,312
"SL18-CC-1-FG1xSL18-CC-4-MG11",625,144,212
"SL18-CC-5-FG2xSL18-NC-9-MG2",626,129,231
"SA18-CB-9-FG1xSL18-JS-19-MG1",627,134,236
"SL18-NL-3-FG1xSL18-OD-3-MG1",628,124,237
"SL18-CC-5-FG3xSA18-CB-1-MG12",629,130,216
"SL18-CC-8-FG2xSL18-NC-5-MG3",630,277,313
"SL18-CC-6-FG3xSL18-OI-14-MG2",631,150,165
"SL18-NC-12-FG2xSA18-CB-3-MG1",632,132,238
"SL18-CC-3-FG3xSL18-OD-6-MG3",633,152,239
"SL18-CC-6-FG2xSL18-OI-14-MG1",634,283,210
"SL18-JS-19-FG3xSA18-CB-3-MG2",635,153,240
"SL18-NC-12-FG2xSL18-NL-5-MG2",636,132,230
"SL18-JS-5-FG1xSA18-CB-1-MG12",637,138,216
"SL18-JS-16-FG3xSA18-CB-4-MG3",638,127,177
"SL18-OI-4-FG2xSA18-CB-7-MG2",639,276,169
"SL18-NC-1-FG1xSL18-NC-12-MG3",640,284,314
"SL18-NC-15-FG3xSL18-CC-1-MG2",641,154,315
"SL18-SF-17-FG2xSL18-NC-12-MG1",642,137,241
"SL18-LL-9-FG2xSA18-CB-5-MG3",643,155,178
"SL18-SF-17-FG2xSA18-CB-7-MG3",644,137,209
"SA18-CB-4-FG6xSL18-JS-6-MG3",645,156,219
"SL18-CC-3-FG1xSL18-JS-11-MG2",646,140,242
"SA18-CB-5-FG6xSL18-CC-6-MG2",647,285,243
"SL18-JS-19-FG3xSL18-OI-17-MG1",648,153,244
"SL18-OI-17-FG4xSL18-CC-7-MG1",649,142,245
"SL18-OI-17-FG1xSL18-OI-4-MG1",650,102,163
"SL18-CC-6-FG2xSL18-OI-11-MG4",651,283,232
"SL18-JS-9-FG3xSA18-CB-10-MG1",652,157,195
"SL18-OI-6-FG3xSL18-JS-6-MG1",653,278,246
"SL18-SF-13-FG2xSL18-JS-11-MG3",654,158,234
"SL18-JS-19-FG3xSL18-LD-13-MG3",655,153,247
"SA18-CB-2-FG3xSL18-CC-2-MG5",656,139,316
"SA18-CB-9-FG1xSL18-OI-7-MG3",657,134,317
"SL18-CC-3-FG1xSL18-OI-16-MG2",658,140,248
"SL18-CC-8-FG1xSL18-NC-8-MG2",659,148,318
"SL18-SF-13-FG2xSA18-CB-2-MG3",660,158,174
"SL18-SF-13-FG2xSL18-JS-9-MG2",661,158,235
"SL18-JS-19-FG2xSA18-CB-10-MG3",662,159,218
"SL18-CC-6-FG1xSL18-JS-5-MG2",663,286,217
"SL18-CC-12-FG2xSL18-LL-9-MG4",664,146,249
"SL18-NL-3-FG1xSL18-OI-7-MG3",665,124,317
"SL18-NL-5-FG1xSL18-OI-14-MG1",666,160,210
"SL18-NC-8-FG1xSL18-NL-7-MG2",667,161,250
"SL18-JS-5-FG2xSL18-OI-5-MG3",668,287,319
"SL18-CC-10-FG4xSL18-NC-2-MG2",669,288,320
"SL18-NC-5-FG3xSL18-OI-2-MG2",670,289,222
"SL18-OI-16-FG2xSL18-OI-18-MG1",671,290,193
"SL18-CC-1-FG2xSL18-NC-11-MG2",672,128,251
"SL18-CC-12-FG3xSL18-NC-11-MG2",673,136,251
"SA18-CB-7-FG1xSL18-LD-1-MG1",674,117,252
"SL18-NC-10-FG3xSA18-CB-3-MG2",675,147,240
"SA18-CB-5-FG1xSA18-CB-10-MG1",676,373,195
"SL18-UCONN-S142-MG5",677,453,NA
"SL18-UCONN-S142-MG3",678,453,NA
"SL18-UCONN-S142-FG4",679,453,NA
"SL18-UCONN-S142-FG3",680,453,NA
"SL18-UCONN-S142-MG1",681,453,NA
"SL18-UCONN-S142-MG4",682,453,NA
"SL18-UCONN-S142-FG1",683,453,NA
"SL18-UCONN-S142-FG2",684,453,NA
"SL18-UCONN-S142-MG2",685,453,NA
"SL18-UCONN-S143-FG1",686,454,NA
"SL18-UCONN-S143-FG2",687,454,NA
"SL18-UCONN-S143-FG3",688,454,NA
"SL18-UCONN-S143-MG1",689,454,NA
"SL18-UCONN-S143-MG2",690,454,NA
"SL18-UCONN-S143-MG3",691,454,NA
"SL18-UCONN-S157-FG1",692,466,NA
"SL18-UCONN-S157-FG2",693,466,NA
"SL18-UCONN-S157-FG3",694,466,NA
"SL18-UCONN-S157-MG1",695,466,NA
"SL18-UCONN-S157-MG2",696,466,NA
"SL18-UCONN-S157-MG3",697,466,NA
"SL18-UCONN-S158-FG1",698,467,NA
"SL18-UCONN-S158-FG2",699,467,NA
"SL18-UCONN-S158-FG3",700,467,NA
"SL18-UCONN-S158-MG1",701,467,NA
"SL18-UCONN-S158-MG2",702,467,NA
"SL18-UCONN-S158-MG3",703,467,NA
"SL18-UCONN-S2-FG1",704,495,NA
"SL18-UCONN-S2-FG2",705,495,NA
"SL18-UCONN-S2-FG3",706,495,NA
"SL18-UCONN-S2-MG1",707,495,NA
"SL18-UCONN-S2-MG2",708,495,NA
"SL18-UCONN-S2-MG3",709,495,NA
"SL18-UCONN-S32-FG1",710,508,NA
"SL18-UCONN-S32-FG2",711,508,NA
"SL18-UCONN-S32-FG3",712,508,NA
"SL18-UCONN-S32-MG1",713,508,NA
"SL18-UCONN-S32-MG2",714,508,NA
"SL18-UCONN-S32-MG3",715,508,NA
"SL18-UCONN-S4-FG1",716,676,NA
"SL18-UCONN-S4-FG2",717,676,NA
"SL18-UCONN-S4-FG3",718,676,NA
"SL18-UCONN-S4-MG1",719,676,NA
"SL18-UCONN-S4-MG2",720,676,NA
"SL18-UCONN-S4-MG3",721,676,NA
"SL18-UCONN-S57-FG1",722,528,NA
"SL18-UCONN-S57-FG2",723,528,NA
"SL18-UCONN-S57-FG3",724,528,NA
"SL18-UCONN-S57-MG1",725,528,NA
"SL18-UCONN-S57-MG2",726,528,NA
"SL18-UCONN-S57-MG3",727,528,NA
"SL18-UCONN-S5-FG1",728,523,NA
"SL18-UCONN-S5-FG2",729,523,NA
"SL18-UCONN-S5-FG3",730,523,NA
"SL18-UCONN-S5-MG1",731,523,NA
"SL18-UCONN-S5-MG2",732,523,NA
"SL18-UCONN-S5-MG3",733,523,NA
"SL18-UCONN-S73-FG1",734,535,NA
"SL18-UCONN-S73-FG2",735,535,NA
"SL18-UCONN-S73-FG3",736,535,NA
"SL18-UCONN-S73-MG1",737,535,NA
"SL18-UCONN-S73-MG2",738,535,NA
"SL18-UCONN-S73-MG3",739,535,NA
"SL18-UCONN-S78-FG1",740,539,NA
"SL18-UCONN-S78-FG2",741,539,NA
"SL18-UCONN-S78-FG3",742,539,NA
"SL18-UCONN-S78-MG1",743,539,NA
"SL18-UCONN-S78-MG2",744,539,NA
"SL18-UCONN-S78-MG3",745,539,NA
"SL18-UCONN-S94-FG1",746,548,NA
"SL18-UCONN-S94-FG2",747,548,NA
"SL18-UCONN-S94-FG3",748,548,NA
"SL18-UCONN-S94-MG1",749,548,NA
"SL18-UCONN-S94-MG2",750,548,NA
"SL18-UCONN-S94-MG3",751,548,NA
"SL18-UCONN-S11-FG1",752,440,NA
"SL18-UCONN-S11-FG2",753,440,NA
"SL18-UCONN-S11-FG3",754,440,NA
